,transformed_recon_losses,combined_kmeans_and_lstm,actual_anomaly
378,0.0,0.0058352181890947135,0.0
379,0.0,0.005827216730154962,0.0
380,0.0,0.006184224582736644,0.0
381,0.7772976299715024,0.006279892757166992,0.0
382,0.8107454048290119,0.006389085108265783,0.0
383,0.8303110994664075,0.006459615027923765,0.0
384,0.8441931809049585,0.006533148328128028,0.0
385,0.8549609598838689,0.006688792939092323,0.0
386,0.8637588759484999,0.006816348967604158,0.0
387,0.8711974080132785,0.006852369217325904,0.0
388,0.8776409575901237,0.006885713313147633,0.0
389,0.8833245711274231,0.006943609043144433,0.0
390,0.8884087366908778,0.006952782559970181,0.0
391,0.8930079238861519,0.006995111334116872,0.0
392,0.897206652836738,0.0069817758724763646,0.0
393,0.9010691090563332,0.0069787176461029036,0.0
394,0.9046451849595375,0.007029158982984584,0.0
395,0.9079744319781067,0.007018811283584687,0.0
396,0.9110887345798984,0.0070059596681091,0.0
397,0.9140141721976556,0.006999425124681896,0.0
398,0.9167723481510432,0.006984675709791471,0.0
399,0.9193813587866135,0.006971316036420923,0.0
400,0.9218565137415743,0.006954105561698112,0.0
401,0.924210880293183,0.006932537030649453,0.0
402,0.9264557009590018,0.0069120375286381925,0.0
403,0.9286007181931981,0.006889050420995306,0.0
404,0.930654429928049,0.006865465035107144,0.0
405,0.9326242929154346,0.006842831045495847,0.0
406,0.9345168861632652,0.006808811699915166,0.0
407,0.9363380435104757,0.006786333400360557,0.0
408,0.9380929620798589,0.006764710249100967,0.0
409,0.9397862916911902,0.006743229114764143,0.0
410,0.9414222091100323,0.006724652123368362,0.0
411,0.9430044801174498,0.006702805022306808,0.0
412,0.9445365117219776,0.006680031862520483,0.0
413,0.9460213963348442,0.006656888671753915,0.0
414,0.9474619493486939,0.006636101484741912,0.0
415,0.9488607412676442,0.006612511820841568,0.0
416,0.9502201253100452,0.0065902317858426394,0.0
417,0.9515422612285122,0.006555165177658393,0.0
418,0.9528291359527409,0.006528660236162403,0.0
419,0.9540825815504683,0.006496190476913506,0.0
420,0.9553042909141144,0.006465566230068061,0.0
421,0.956495831510171,0.006434993826129222,0.0
422,0.9576586574715252,0.006405822925110872,0.0
423,0.9587941202667368,0.006374469208719927,0.0
424,0.9599034781426186,0.006345170767276738,0.0
425,0.9609879045055666,0.006315938184276505,0.0
426,0.962048495381631,0.0062823485798157806,0.0
427,0.9630862760742315,0.006247479678473762,0.0
428,0.9641022071208964,0.006213364094492539,0.0
429,0.9650971896357681,0.006392562463159712,0.0
430,0.9660720701123434,0.006372463152551374,0.0
431,0.9670276447505991,0.006357289176351884,0.0
432,0.9679646633639232,0.0064096507292235256,0.0
433,0.968883832913887,0.006399464347282002,0.0
434,0.969785820714605,0.006367653570003853,0.0
435,0.9706712573430629,0.0063368258558633775,0.0
436,0.9715407392872115,0.006300612023593245,0.0
437,0.9723948313596759,0.006265504848003021,0.0
438,0.973234068901544,0.006228442882918932,0.0
439,0.9740589597977696,0.006197889312448994,0.0
440,0.974869986323187,0.006160185798656657,0.0
441,0.9756676068359417,0.006189500280154358,0.0
442,0.9764522573332248,0.006150669296096514,0.0
443,0.9772243528825317,0.0061311113942328485,0.0
444,0.9779842889402092,0.006132206181989761,0.0
445,0.9787324425677757,0.006090667429831512,0.0
446,0.9794691735553833,0.006046914269543525,0.0
447,0.9801948254607971,0.006007027456943527,0.0
448,0.980909726571405,0.005966652870562638,0.0
449,0.9816141907960011,0.005923728582296096,0.0
450,0.9823085184924031,0.005878418249251139,0.0
451,0.9829929972363692,0.005831747505782952,0.0
452,0.9836679025367381,0.005783358558208497,0.0
453,0.984333498501244,0.005737197209460083,0.0
454,0.9849900384570346,0.005692223955546214,0.0
455,0.9856377655295389,0.005648389793001189,0.0
456,0.9862769131829965,0.005624163349362351,0.0
457,0.9869077057256543,0.005579791255024398,0.0
458,0.9875303587823683,0.005538948315726871,0.0
459,0.9881450797370989,0.0054941835700103355,0.0
460,0.9887520681475764,0.005450502186213841,0.0
461,0.9893515161342072,0.005408099701517573,0.0
462,0.989943608745119,0.005377585040946262,0.0
463,0.990528524299081,0.005347696685723535,0.0
464,0.9911064347078883,0.005321257686949277,0.0
465,0.9916775057796682,0.005289369566978661,0.0
466,0.9922418975044492,0.0052594720551551385,0.0
467,0.992799764323221,0.0052293333535012075,0.0
468,0.993351255381619,0.005198796358597146,0.0
469,0.9938965147692752,0.005164796038883484,0.0
470,0.9944356817457977,0.00512899172007617,0.0
471,0.9949688909542623,0.005093130502188418,0.0
472,0.9954962726230393,0.005057465056281787,0.0
473,0.9960179527567089,0.005006188912739122,0.0
474,0.9965340533167669,0.0049727381794427905,0.0
475,0.9970446923927686,0.004933006811844756,0.0
476,0.9975499843645121,0.004870591102621108,0.0
477,0.9980500400558175,0.00485128324331296,0.0
478,0.9985449668804198,0.00484078647732689,0.0
479,0.9990348689804556,0.004866708345222152,0.0
480,0.9995198473579898,0.004900490245371716,0.0
481,1.0,0.00491459194530126,0.0
482,1.0,0.004898045321847667,0.0
483,1.0,0.004897482581023365,0.0
484,1.0,0.0048750346127514645,0.0
485,1.0,0.004861391996966188,0.0
486,1.0,0.004823322204460072,0.0
487,1.0,0.0047980259871914024,0.0
488,1.0,0.00477255460116921,0.0
489,1.0,0.004766301784017106,0.0
490,1.0,0.0047446304980328724,0.0
491,1.0,0.004744966642287037,0.0
492,1.0,0.0047357875100145766,0.0
493,1.0,0.0047137892424005115,0.0
494,1.0,0.004689982532306843,0.0
495,1.0,0.004668742390529907,0.0
496,1.0,0.004647620042868861,0.0
497,1.0,0.0046210040007151195,0.0
498,1.0,0.004593160693802055,0.0
499,1.0,0.004566502066809396,0.0
500,1.0,0.004555843041777013,0.0
501,1.0,0.004527109738593772,0.0
502,1.0,0.004499692591696302,0.0
503,1.0,0.004478012136889034,0.0
504,1.0,0.004472232899484093,0.0
505,1.0,0.004444956867583756,0.0
506,1.0,0.004413440089978654,0.0
507,1.0,0.004393222555512201,0.0
508,1.0,0.0043748049903188264,0.0
509,1.0,0.004352430723703644,0.0
510,1.0,0.004326264447321381,0.0
511,1.0,0.0043001310754612245,0.0
512,1.0,0.004273615652300243,0.0
513,1.0,0.004246956486874118,0.0
514,1.0,0.004219417683098208,0.0
515,1.0,0.004191886055116142,0.0
516,1.0,0.004163683370399946,0.0
517,1.0,0.004135226740962889,0.0
518,1.0,0.004107637178794031,0.0
519,1.0,0.0040865075158052315,0.0
520,1.0,0.00406460831533894,0.0
521,1.0,0.00404273383526916,0.0
522,1.0,0.004022605132349659,0.0
523,1.0,0.003997802440140045,0.0
524,1.0,0.003994109894393761,0.0
525,1.0,0.003974996272711003,0.0
526,1.0,0.00396038372003011,0.0
527,1.0,0.00396099688037666,0.0
528,1.0,0.003940236872920962,0.0
529,1.0,0.003945883194517889,0.0
530,1.0,0.003961470737526014,0.0
531,1.0,0.003966322597559637,0.0
532,1.0,0.003959803669214007,0.0
533,1.0,0.003936548484448768,0.0
534,1.0,0.0039087288180999855,0.0
535,1.0,0.003867504441634017,0.0
536,1.0,0.003843131634111079,0.0
537,1.0,0.0038208047147742044,0.0
538,1.0,0.0038057914987929976,0.0
539,1.0,0.0038224990935482365,0.0
540,1.0,0.0038408333334958144,0.0
541,1.0,0.0038394751494198274,0.0
542,1.0,0.003797403217499185,0.0
543,1.0,0.003793534994938557,0.0
544,1.0,0.0037675743592205857,0.0
545,1.0,0.003747093105517523,0.0
546,1.0,0.003724508575551555,0.0
547,1.0,0.0037088661055751757,0.0
548,1.0,0.003700600758141867,0.0
549,1.0,0.0036961434883156577,0.0
550,1.0,0.003700528994574419,0.0
551,1.0,0.003706800331174592,0.0
552,1.0,0.0037150224082889627,0.0
553,1.0,0.003718974688816094,0.0
554,1.0,0.003725503009251666,0.0
555,1.0,0.003724522079958823,0.0
556,1.0,0.003724991296876278,0.0
557,1.0,0.003727783717874529,0.0
558,1.0,0.003732317924437699,0.0
559,1.0,0.003741893349724793,0.0
560,1.0,0.003748635344662062,0.0
561,1.0,0.00377493429039554,0.0
562,1.0,0.0037963960992149198,0.0
563,1.0,0.0038199398814803085,0.0
564,1.0,0.0038533349998346868,0.0
565,1.0,0.003875015038103403,0.0
566,1.0,0.0039009936899308717,0.0
567,1.0,0.003927801606070167,0.0
568,1.0,0.003953642076275067,0.0
569,1.0,0.00397595389145535,0.0
570,1.0,0.003998616047944572,0.0
571,1.0,0.004019198061755816,0.0
572,1.0,0.004045039364997169,0.0
573,1.0,0.004069252011758713,0.0
574,1.0,0.0040893344900696064,0.0
575,1.0,0.0041093750122153504,0.0
576,1.0,0.004129554828570304,0.0
577,1.0,0.0041520285374369815,0.0
578,1.0,0.004179632553265505,0.0
579,1.0,0.004225093587669476,0.0
580,1.0,0.0039061026048148356,0.0
581,0.9995198473579898,0.0038496965992598645,0.0
582,0.9990348689804556,0.0037792026239100926,0.0
583,0.9985449668804198,0.003746841775321801,0.0
584,0.9980500400558175,0.003711798830549074,0.0
585,0.9975499843645121,0.0035945550197346403,0.0
586,0.9970446923927686,0.003504549692711643,0.0
587,0.9965340533167669,0.003471804277848037,0.0
588,0.9960179527567089,0.0034382638300440387,0.0
589,0.9954962726230393,0.003404359446692025,0.0
590,0.9949688909542623,0.003394427384750085,0.0
591,0.9944356817457977,0.0033571314419765805,0.0
592,0.9938965147692752,0.0033762719432370593,0.0
593,0.993351255381619,0.0033850290182879314,0.0
594,0.992799764323221,0.0033421942347483195,0.0
595,0.9922418975044492,0.0033554745737230138,0.0
596,0.9916775057796682,0.0033717701994425554,0.0
597,0.9911064347078883,0.0033818773979601823,0.0
598,0.990528524299081,0.0034001996597052843,0.0
599,0.989943608745119,0.0034213183691483196,0.0
600,0.9893515161342072,0.003443126892685964,0.0
601,0.9887520681475764,0.0034745122360658478,0.0
602,0.9881450797370989,0.0035060614077516983,0.0
603,0.9875303587823683,0.003535986768790707,0.0
604,0.9869077057256543,0.0035673646656357305,0.0
605,0.9862769131829965,0.003599728574340935,0.0
606,0.9856377655295389,0.0036426313150065863,0.0
607,0.9849900384570346,0.003673929706335067,0.0
608,0.984333498501244,0.0037057149140358628,0.0
609,0.9836679025367381,0.00373740329673359,0.0
610,0.9829929972363692,0.003766193074435782,0.0
611,0.9823085184924031,0.003799184207988751,0.0
612,0.9816141907960011,0.0038326535149185623,0.0
613,0.980909726571405,0.003864330729950921,0.0
614,0.9801948254607971,0.0038916293658043943,0.0
615,0.9794691735553833,0.0039193726971646905,0.0
616,0.9787324425677757,0.0039502864255282315,0.0
617,0.9779842889402092,0.003987867169370479,0.0
618,0.9772243528825317,0.004018036275279641,0.0
619,0.9764522573332248,0.004052787322811963,0.0
620,0.9756676068359417,0.0040868026254499475,0.0
621,0.974869986323187,0.004121434404866369,0.0
622,0.9740589597977696,0.004154109075791598,0.0
623,0.973234068901544,0.004229668903360654,0.0
624,0.9723948313596759,0.004273294382854165,0.0
625,0.9715407392872115,0.004313738849154255,0.0
626,0.9706712573430629,0.004353395020447031,0.0
627,0.969785820714605,0.0043972613910397505,0.0
628,0.968883832913887,0.0044319326330171625,0.0
629,0.9679646633639232,0.004248307458249683,0.0
630,0.9670276447505991,0.0042634994164700325,0.0
631,0.9660720701123434,0.004267526620405602,0.0
632,0.9650971896357681,0.004198946999326924,0.0
633,0.9641022071208964,0.004192248881051693,0.0
634,0.9630862760742315,0.004205404548252914,0.0
635,0.962048495381631,0.004214889113911601,0.0
636,0.9609879045055666,0.004230240383459986,0.0
637,0.9599034781426186,0.004268764209490765,0.0
638,0.9587941202667368,0.004334551219683486,0.0
639,0.9576586574715252,0.004355614001454227,0.0
640,0.956495831510171,0.004373301831657822,0.0
641,0.9553042909141144,0.0043307298849899764,0.0
642,0.9540825815504683,0.004348202708772818,0.0
643,0.9528291359527409,0.0043447472718473185,0.0
644,0.9515422612285122,0.004322672436879457,0.0
645,0.9502201253100452,0.0043483869352465045,0.0
646,0.9488607412676442,0.00437176294498597,0.0
647,0.9474619493486939,0.004389174811494726,0.0
648,0.9460213963348442,0.004408102264875328,0.0
649,0.9445365117219776,0.004428983357991083,0.0
650,0.9430044801174498,0.004452420930657919,0.0
651,0.9414222091100323,0.00447267327350792,0.0
652,0.9397862916911902,0.004493367658579316,0.0
653,0.9380929620798589,0.004513527449474984,0.0
654,0.9363380435104757,0.004549130749622764,0.0
655,0.9345168861632652,0.004567623108877285,0.0
656,0.9326242929154346,0.004569693035854542,0.0
657,0.930654429928049,0.004591761390919705,0.0
658,0.9286007181931981,0.004609769609335909,0.0
659,0.9264557009590018,0.004628717257188865,0.0
660,0.924210880293183,0.004650259769385742,0.0
661,0.9218565137415743,0.004663115589083051,0.0
662,0.9193813587866135,0.004674121837522374,0.0
663,0.9167723481510432,0.004685888456483096,0.0
664,0.9140141721976556,0.004696134419023721,0.0
665,0.9110887345798984,0.004707589573436463,0.0
666,0.9079744319781067,0.0047227264558096895,0.0
667,0.9046451849595375,0.004762821837177829,0.0
668,0.9010691090563332,0.004787737588233357,0.0
669,0.897206652836738,0.004832661901255142,0.0
670,0.8930079238861519,0.004899154858485072,0.0
671,0.8884087366908778,0.004952175199067627,0.0
672,0.8833245711274231,0.0049944303038653,0.0
673,0.8776409575901237,0.005031887503226978,0.0
674,0.8711974080132785,0.00506850862174884,0.0
675,0.8637588759484999,0.005099979691599,0.0
676,0.8549609598838689,0.005129063958159091,0.0
